Timestamp,Server,Throughput (Mbps)
2025-03-27 16:34:03,Virginia,3720.2632249362655
2025-03-27 16:44:27,Oregon,3720.0670172334358
2025-03-27 16:44:51,Virginia,3705.52324951545
2025-03-27 16:55:15,Oregon,3810.28239417733
2025-03-27 16:55:38,Virginia,3256.7173227131125
2025-03-27 17:06:04,Oregon,3590.864136626205
2025-03-27 17:06:27,Virginia,3858.8630835220483
2025-03-27 17:16:52,Oregon,3847.721650602524
2025-03-27 17:17:15,Virginia,3704.212570728246
2025-03-27 17:27:39,Oregon,3385.699039688358
2025-03-27 17:28:03,Virginia,3569.694003803173
